"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
8672,"1TE5","small_airport","Corpora Airport",30.8162994384766,-96.6010971069336,270,"NA","US","US-TX","Hearne","no","1TE5",,"1TE5",,,
8673,"1TE6","small_airport","Moore Airport",35.1180992126465,-102.184997558594,3850,"NA","US","US-TX","Wildorado","no","1TE6",,"1TE6",,,
8674,"1TE7","small_airport","Ray Farm Airport",29.1210994720459,-98.3656005859375,560,"NA","US","US-TX","Floresville","no","1TE7",,"1TE7",,,
8675,"1TE8","small_airport","Kahuna Bay Airport",33.548999786377,-96.5582962036133,702,"NA","US","US-TX","Howe","no","1TE8",,"1TE8",,,
8676,"1TE9","small_airport","Rmr Ranch Airport",31.271900177002,-96.4392013549805,420,"NA","US","US-TX","Franklin","no","1TE9",,"1TE9",,,
8677,"1TN0","small_airport","Cedar Crest Field",36.2463989258,-86.3028030396,540,"NA","US","US-TN","Lebanon","no","1TN0",,"1TN0",,,
8678,"1TN1","heliport","Clayton Heliport",35.8644981384277,-83.9573974609375,900,"NA","US","US-TN","Louisville","no","1TN1",,"1TN1",,,
8679,"1TN2","small_airport","Kay Airport",36.4458999633789,-83.1123962402344,1250,"NA","US","US-TN","Rogersville","no","1TN2",,"1TN2",,,
8680,"1TN3","small_airport","Wagner Field",35.1397018432617,-86.2221984863281,975,"NA","US","US-TN","Belvidere","no","1TN3",,"1TN3",,,
8681,"1TN4","heliport","Methodist Healthcare Heliport",36.0494003295898,-89.379997253418,312,"NA","US","US-TN","Dyersburg","no","1TN4",,"1TN4",,,
8682,"1TN5","heliport","Maury Regional Hospital Heliport",35.5561981201172,-87.0539016723633,651,"NA","US","US-TN","Columbia","no","1TN5",,"1TN5",,,
8683,"1TN6","small_airport","Higdon Airfield",35.972599029541,-84.1568984985352,1000,"NA","US","US-TN","Karns","no","1TN6",,"1TN6",,,
8684,"1TN7","heliport","Brendle's Heliport",36.5479011535645,-82.5223999023438,1210,"NA","US","US-TN","Kingsport","no","1TN7",,"1TN7",,,
8685,"1TN8","heliport","Ramada Helistop",36.5667991638184,-82.5165023803711,1275,"NA","US","US-TN","Kingsport","no","1TN8",,"1TN8",,,
8686,"1TN9","heliport","Rutledge Falls Heliport",35.4126014709473,-86.1374969482422,1082,"NA","US","US-TN","Manchester","no","1TN9",,"1TN9",,,
8687,"1TS0","small_airport","Eagle Air Airport",29.6704998016357,-94.6707992553711,8,"NA","US","US-TX","Oak Island","no","1TS0",,"1TS0",,,
8688,"1TS1","small_airport","Laas Farm Airport",29.9127006530762,-95.9941024780273,165,"NA","US","US-TX","Pattison","no","1TS1",,"1TS1",,,
8689,"1TS2","small_airport","Bar 16 Airport",31.8243007659912,-96.7785034179688,547,"NA","US","US-TX","Hubbard","no","1TS2",,"1TS2",,,
8690,"1TS3","small_airport","B & S Ultralightport",29.4960994720459,-94.9505004882812,16,"NA","US","US-TX","San Leon","no","1TS3",,"1TS3",,,
8691,"1TS4","heliport","Eds Hangar Heliport",33.0685005187988,-96.801399230957,660,"NA","US","US-TX","Plano","no","1TS4",,"1TS4",,,
8692,"1TS5","heliport","Sugar Grove Heliport",29.6436004638672,-95.5811004638672,81,"NA","US","US-TX","Stafford","no","1TS5",,"1TS5",,,
8693,"1TS6","small_airport","Dentonio Ranch Airport",28.2693996429443,-99.9345016479492,825,"NA","US","US-TX","Carrizo Springs","no","1TS6",,"1TS6",,,
8694,"1TS7","heliport","Cig 804 Heliport",28.3136005401611,-97.0455017089844,24,"NA","US","US-TX","Refugio","no","1TS7",,"1TS7",,,
8695,"1TS8","small_airport","Landers Ranch Airport",32.2876014709473,-100.72200012207,2275,"NA","US","US-TX","Colorado City","no","1TS8",,"1TS8",,,
45821,"1TS9","small_airport","Four Winds Airport",33.368056,-96.752778,775,"NA","US","US-TX","Celina","no","1TS9",,"1TS9",,,
8696,"1TX0","small_airport","Lytle Airpark",29.2533340454,-98.861114502,780,"NA","US","US-TX","Lytle","no","1TX0",,"1TX0",,,
8697,"1TX1","small_airport","Yoakum Airport",31.8556995391846,-98.4141998291016,1130,"NA","US","US-TX","Gustine","no","1TX1",,"1TX1",,,
8698,"1TX2","small_airport","J Y Ranch-R B Masterson Iii Estate Airport",33.7168006896973,-100.150001525879,1808,"NA","US","US-TX","Guthrie","no","1TX2",,"1TX2",,,
8699,"1TX3","small_airport","Beggs Ranch Airport",33.4250984191895,-100.541999816895,1870,"NA","US","US-TX","Guthrie","no","1TX3",,"1TX3",,,
8700,"1TX4","small_airport","Shoreline Ranch Airport",30.4286003112793,-97.9704971313477,900,"NA","US","US-TX","Lago Vista","no","1TX4",,"1TX4",,,
8701,"1TX5","small_airport","Laney Farm Airport",34.1291999816895,-101.908996582031,3483,"NA","US","US-TX","Hale Center","no","1TX5",,"1TX5",,,
8702,"1TX6","small_airport","Muxworthy Airport",31.6984996795654,-98.0963973999023,1210,"NA","US","US-TX","Hamilton","no","1TX6",,"1TX6",,,
8703,"1TX7","small_airport","Killion Ranch Airport",32.8056983947754,-100.18399810791,1845,"NA","US","US-TX","Hamlin","no","1TX7",,"1TX7",,,
8704,"1TX8","small_airport","Hart Aerial Airport",34.369499206543,-102.083999633789,3655,"NA","US","US-TX","Hart","no","1TX8",,"1TX8",,,
8705,"1TX9","small_airport","Hawk Ranch Airport",32.6375999450684,-95.1613006591797,335,"NA","US","US-TX","Hawkins","no","1TX9",,"1TX9",,,
8706,"1U0","small_airport","Bear Trap Airport",42.9748992919922,-113.350997924805,4716,"NA","US","US-ID","Minidoka","no","1U0",,"1U0",,,
8707,"1U1","small_airport","Moose Creek /US Forest Service/ Airport",46.1208000183,-114.927001953,2454,"NA","US","US-ID","Moose Creek Ranger Station","no","1U1",,"1U1",,,
8708,"1U3","small_airport","Murphy Airport",43.2159996032715,-116.549003601074,2855,"NA","US","US-ID","Murphy","no","1U3",,"1U3",,,
8709,"1U4","small_airport","New Meadows Airport",44.9790992736816,-116.283996582031,3908,"NA","US","US-ID","New Meadows","no","1U4",,"1U4",,,
8710,"1U6","small_airport","Oakley Municipal Airport",42.2341003417969,-113.877998352051,4650,"NA","US","US-ID","Oakley","no","1U6",,"1U6",,,
8711,"1U9","small_airport","Pine Airport",43.4623985290527,-115.30899810791,4232,"NA","US","US-ID","Pine","no","1U9",,"1U9",,,
8712,"1UT9","heliport","Tri-Arc Heliport",40.7549018859863,-111.894996643066,4367,"NA","US","US-UT","Salt Lake City","no","1UT9",,"1UT9",,,
8713,"1VA0","small_airport","Sabot Airport",37.6292991638184,-77.7474975585938,255,"NA","US","US-VA","Sabot","no","1VA0",,"1VA0",,,
8714,"1VA1","small_airport","Micro Airport",36.7351989746094,-80.4487991333008,2923,"NA","US","US-VA","Stuart","no","1VA1",,"1VA1",,,
8715,"1VA2","heliport","Lewis Gale Clinic Inc. Heliport",37.2625999450684,-80.0314025878906,1070,"NA","US","US-VA","Salem","no","1VA2",,"1VA2",,,
8716,"1VA3","small_airport","Tye River Airport",37.6581993103027,-78.9456024169922,650,"NA","US","US-VA","Lovingston","no","1VA3",,"1VA3",,,
8717,"1VA4","heliport","Evergreen Heliport",38.9370994567871,-77.8191986083984,525,"NA","US","US-VA","Marshall","no","1VA4",,"1VA4",,,
8718,"1VA5","small_airport","Hoffman's Farm Airport",37.2704010009766,-76.3927001953125,3,"NA","US","US-VA","Severn","no","1VA5",,"1VA5",,,
8719,"1VA7","small_airport","Aaron Penston Field",36.6660003662109,-78.7225036621094,413,"NA","US","US-VA","South Boston","no","1VA7",,"1VA7",,,
8720,"1VA8","small_airport","Hazelswart Airport",36.8619003295898,-78.4111022949219,485,"NA","US","US-VA","Chase City","no","1VA8",,"1VA8",,,
8721,"1VA9","small_airport","Flying T Farm Airport",38.4328994750977,-77.4704971313477,255,"NA","US","US-VA","Stafford","no","1VA9",,"1VA9",,,
8722,"1VG2","small_airport","Whithall Farm Airport",38.1277008056641,-76.6892013549805,23,"NA","US","US-VA","Montross","no","1VG2",,"1VG2",,,
8723,"1W0","small_airport","J-Z Airport",47.7220993041992,-118.943000793457,1950,"NA","US","US-WA","Almira","no","1W0",,"1W0",,,
8724,"1W1","small_airport","Grove Field",45.627799987793,-122.403999328613,429,"NA","US","US-WA","Camas","no","1W1",,"1W1",,"http://en.wikipedia.org/wiki/Grove_Field_Airport",
8725,"1W3","small_airport","Mexico Farms Airport",39.6048011779785,-78.7605972290039,607,"NA","US","US-MD","Cumberland","no","1W3",,"1W3",,"http://en.wikipedia.org/wiki/Mexico_Farms_Airport",
8726,"1W5","small_airport","Hoby Wolf Airport",39.407901763916,-76.9274978637695,600,"NA","US","US-MD","Eldersburg","no","1W5",,"1W5",,,
45897,"1WA0","heliport","Legacy Salmon Creek Hospital Heliport",45.720119,-122.649264,195,"NA","US","US-WA","Vancouver","no","1WA0",,"1WA0",,,
8727,"1WA1","heliport","Weber Point Heliport",47.6469993591309,-122.08699798584,32,"NA","US","US-WA","Redmond","no","1WA1",,"1WA1",,,
8728,"1WA2","small_airport","Pilot's Pastures Airport",46.5191993713379,-122.889999389648,450,"NA","US","US-WA","Winlock","no","1WA2",,"1WA2",,,
8729,"1WA3","heliport","Calkins Equipment Company Heliport",47.9794998168945,-122.185997009277,10,"NA","US","US-WA","Everett","no","1WA3",,"1WA3",,,
8730,"1WA4","heliport","Providence Hospital Heliport",47.9762001037598,-122.216003417969,319,"NA","US","US-WA","Everett","no","1WA4",,"1WA4",,,
8731,"1WA5","heliport","General Hospital of Everett Heliport",47.9995002746582,-122.205001831055,296,"NA","US","US-WA","Everett","no","1WA5",,"1WA5",,,
8732,"1WA6","small_airport","Fall City Airport",47.5595016479492,-121.863998413086,140,"NA","US","US-WA","Fall City","no","1WA6",,"1WA6",,"http://en.wikipedia.org/wiki/Fall_City_Airport",
8733,"1WA7","heliport","Raincreek Heliport",46.1425018310547,-122.224998474121,700,"NA","US","US-WA","Cougar","no","1WA7",,"1WA7",,,
8734,"1WA8","heliport","Madigan Hospital Heliport",47.1064987182617,-122.550003051758,300,"NA","US","US-WA","Fort Lewis","no","1WA8",,"1WA8",,,
8735,"1WA9","small_airport","Friday West Airport",48.535099029541,-123.044998168945,150,"NA","US","US-WA","Friday Harbor","no","1WA9",,"1WA9",,,
8736,"1WF","small_airport","Waco Field",40.0148010253906,-84.1980972290039,820,"NA","US","US-OH","Troy","no","1WF",,"1WF",,,
8737,"1WI0","small_airport","Spring Valley Farm Airport",42.6425018310547,-89.3112030029297,850,"NA","US","US-WI","Orfordville","no","1WI0",,"1WI0",,,
8738,"1WI1","small_airport","Williams Airport",43.9328002929688,-88.7045974731445,800,"NA","US","US-WI","Oshkosh","no","1WI1",,"1WI1",,,
8739,"1WI2","small_airport","Flying S Ranch Airport",43.3652992248535,-87.8870010375977,705,"NA","US","US-WI","Port Washington","no","1WI2",,"1WI2",,,
8740,"1WI3","small_airport","Bed-Ah-Wick Field",43.8499984741211,-89.1167984008789,787,"NA","US","US-WI","Princeton","no","1WI3",,"1WI3",,,
8741,"1WI4","heliport","Johnson Wax Heliport",42.7084007263184,-87.7917022705078,640,"NA","US","US-WI","Racine","no","1WI4",,"1WI4",,,
8742,"1WI5","seaplane_base","Beaver Dam Lake Seaplane Base",43.5149993896484,-88.9525985717773,871,"NA","US","US-WI","Randolph","no","1WI5",,"1WI5",,,
8743,"1WI6","small_airport","Aero Estates Airport",42.8403015136719,-88.0640029907227,825,"NA","US","US-WI","Raymond Township","no","1WI6",,"1WI6",,,
8744,"1WI7","small_airport","Buzzards Roost Airport",44.0222015380859,-89.0964965820312,805,"NA","US","US-WI","Redgranite","no","1WI7",,"1WI7",,,
8745,"1WI8","small_airport","Jorgensen - Stoller Airport",44.635799408,-87.4402008057,690,"NA","US","US-WI","Algoma","no","1WI8",,"1WI8",,,
8746,"1WI9","small_airport","Blackhawk Island Airport",42.9138984680176,-88.8667984008789,800,"NA","US","US-WI","Fort Atkinson","no","1WI9",,"1WI9",,,
45901,"1WN0","small_airport","Schmidt Ranch Airport",48.933381,-117.749808,1335,"NA","US","US-WA","Northport","no","1WN0",,"1WN0",,,
8747,"1WN1","small_airport","Kettle Moraine Airport",43.6679992675781,-88.1953964233398,1040,"NA","US","US-WI","Dundee","no","1WN1",,"1WN1",,,
8748,"1WN2","small_airport","Covered Bridge Fields Airport",43.3292007446289,-87.9972991943359,875,"NA","US","US-WI","Cedarburg","no","1WN2",,"1WN2",,,
8749,"1WN3","small_airport","Danielson Field Airport",45.2118988037,-92.5360031128,1000,"NA","US","US-WI","Star Prairie","no","1WN3",,"1WN3",,,
8750,"1WN5","small_airport","Simons Airfield",46.1547012329102,-89.317497253418,1735,"NA","US","US-WI","Land-O-Lakes","no","1WN5",,"1WN5",,,
45953,"1WT6","heliport","Overlake Hospital EMS Heliport",47.621667,-122.187778,165,"NA","US","US-WA","Bellevue","no","1WT6",,"1WT6",,,
8751,"1XA0","small_airport","Rab Ranch Airport",30.79369926,-97.90119934,1095,"NA","US","US-TX","Andice","no","1XA0",,"1XA0",,,
8752,"1XA1","small_airport","Sky Acres Airport",33.6477012634277,-97.8290023803711,1070,"NA","US","US-TX","Bowie","no","1XA1",,"1XA1",,,
8753,"1XA2","small_airport","Chase Field Industrial Airport",28.4349994659424,-97.6517028808594,190,"NA","US","US-TX","Beeville","no","1XA2",,"1XA2",,,
8754,"1XA3","heliport","Christus Spohn South Heliport",27.6847991943359,-97.377197265625,24,"NA","US","US-TX","Corpus Christi","no","1XA3",,"1XA3",,,
8755,"1XA4","small_airport","Mikeska Field",29.87380027771,-96.0044021606445,161,"NA","US","US-TX","Brookshire","no","1XA4",,"1XA4",,,
8756,"1XA5","small_airport","Flying Armadillo Field",30.1350002288818,-97.1428985595703,410,"NA","US","US-TX","Paige","no","1XA5",,"1XA5",,,
8757,"1XA6","small_airport","Tailwheel Acres Airport",33.4737014770508,-97.1223983764648,702,"NA","US","US-TX","Valley View","no","1XA6",,"1XA6",,,
8758,"1XA7","small_airport","Gloster Aerodrome",29.7334003448486,-96.059196472168,145,"NA","US","US-TX","Sealy","no","1XA7",,"1XA7",,,
8759,"1XA8","small_airport","Hackberry Airport",32.2324981689453,-96.3974990844727,433,"NA","US","US-TX","Chatfield","no","1XA8",,"1XA8",,,
8760,"1XA9","heliport","Life Flight North Fuel Heliport",29.9438991546631,-95.5294036865234,122,"NA","US","US-TX","Tomball","no","1XA9",,"1XA9",,,
8761,"1XS0","small_airport","Double U Ranch Airport",29.922399520874,-98.4809036254883,1170,"NA","US","US-TX","Spring Branch","no","1XS0",,"1XS0",,,
8762,"1XS1","small_airport","Dunham Field",29.9382991790771,-95.0466003417969,60,"NA","US","US-TX","Crosby","no","1XS1",,"1XS1",,,
8763,"1XS2","small_airport","Skye Dance Airport",30.3808002471924,-97.4274978637695,532,"NA","US","US-TX","Elgin","no","1XS2",,"1XS2",,,
8764,"1XS3","heliport","John Peter Smith Health Network Heliport",32.7275,-97.326111,756,"NA","US","US-TX","Fort Worth","no","1XS3",,"1XS3",,,
8765,"1XS4","small_airport","Barton Field",30.4535007476807,-97.255500793457,530,"NA","US","US-TX","Taylor","no","1XS4",,"1XS4",,,
8766,"1XS5","heliport","Austin Diagnostic Medical Center Heliport",30.4122009277344,-97.7074966430664,720,"NA","US","US-TX","Austin","no","1XS5",,"1XS5",,,
8767,"1XS6","heliport","Hillcrest Baptist Hospital Heliport",31.489167,-97.158528,566,"NA","US","US-TX","Waco","no","1XS6",,"1XS6",,,
8768,"1XS7","small_airport","Heath Canyon Airport",29.4501991271973,-102.832000732422,1857,"NA","US","US-TX","Terlingua","no","1XS7",,"1XS7",,,
8769,"1XS8","small_airport","Pinon Ranch Airport",29.6340999603271,-100.374000549316,1640,"NA","US","US-TX","Brackettville","no","1XS8",,"1XS8",,,
8770,"1XS9","small_airport","Beefmaster's Best Airport",28.3955993652344,-98.2208023071289,250,"NA","US","US-TX","Three Rivers","no","1XS9",,"1XS9",,,
8771,"1Y3","small_airport","Judge Lewis Field Mt Ayr Municipal Airport",40.7055015564,-94.2238006592,1265,"NA","US","US-IA","Mount Ayr","no","1Y3",,"1Y3",,,
8772,"1Y5","small_airport","New Hampton Municipal Airport",43.0872001647949,-92.3432006835938,1173,"NA","US","US-IA","New Hampton","no","1Y5",,"1Y5",,,
8773,"1Y9","small_airport","Paullina Municipal Airport",42.9883003234863,-95.6644973754883,1385,"NA","US","US-IA","Paullina","no","1Y9",,"1Y9",,,
8774,"1Z1","small_airport","Grand Canyon Bar Ten Airstrip",36.2597007751465,-113.231002807617,4100,"NA","US","US-AZ","Whitmore","no","1Z1",,"1Z1",,,
8775,"1Z9","seaplane_base","Ellamar Seaplane Base",60.8939018249512,-146.703994750977,,"NA","US","US-AK","Ellamar","no","1Z9",,"1Z9",,,
45274,"20AK","small_airport","Owen Field",61.503789,-149.896044,150,"NA","US","US-AK","Big Lake","no","20AK",,"20AK",,,
8776,"20AL","heliport","Runkle Stagefield Army Heliport",31.3388004302979,-86.0916976928711,180,"NA","US","US-AL","Fort Rucker/Elba","no","20AL",,"20AL",,,
8777,"20AR","small_airport","Rak Airport",35.30789948,-92.32019806,660,"NA","US","US-AR","Guy","no","20AR",,"20AR",,,
8778,"20AZ","small_airport","Eds Field",32.6833992004395,-111.500999450684,1644,"NA","US","US-AZ","Picacho","no","20AZ",,"20AZ",,,
8779,"20CA","heliport","Clayton Heliport",33.6039009094238,-114.644996643066,261,"NA","US","US-CA","Blythe","no","20CA",,"20CA",,,
8780,"20CL","small_airport","Mysterious Valley Airport",38.7492980957031,-122.366996765137,1410,"NA","US","US-CA","Pope Valley","no","20CL",,"20CL",,,
8781,"20CO","heliport","Lookout Center Rooftop Heliport",39.7355003356934,-105.207000732422,5918,"NA","US","US-CO","Golden","no","20CO",,"20CO",,,
8782,"20CT","heliport","Global Development Facility Heliport",41.3417015075684,-72.0934982299805,14,"NA","US","US-CT","New London","no","20CT",,"20CT",,,
8783,"20E","heliport","Maricopa Medical Center Heliport",33.4564018249512,-112.024002075195,1117,"NA","US","US-AZ","Phoenix","no","20E",,"20E",,,
8784,"20FA","small_airport","Golden Land Ranch Airport",27.3962001800537,-80.9206008911133,43,"NA","US","US-FL","Okeechobee","no","20FA",,"20FA",,,
8785,"20FD","small_airport","Pratt Airport",30.425500869751,-83.5759963989258,100,"NA","US","US-FL","Greenville","no","20FD",,"20FD",,,
8786,"20FL","small_airport","Lake Suzy Estates Airport",27.0426006317139,-82.043701171875,25,"NA","US","US-FL","Port Charlotte","no","20FL",,"20FL",,,
8787,"20GA","small_airport","Earl L. Small Jr. Field/Stockmar Airport",33.7565002441,-84.8846969604,1110,"NA","US","US-GA","Villa Rica","no","20GA",,"20GA",,,
45383,"20ID","small_airport","Harrington Airport",43.720439,-116.005667,4200,"NA","US","US-ID","Idaho City","no","20ID",,"20ID",,,
8788,"20II","small_airport","Kay Air Airport",39.5872001647949,-86.2755966186523,651,"NA","US","US-IN","Mooresville","no","20II",,"20II",,,
8789,"20IL","heliport","Palos Community Hospital Heliport",41.6688995361328,-87.813102722168,717,"NA","US","US-IL","Palos Heights","no","20IL",,"20IL",,,
8790,"20IN","small_airport","Canary's Airport",39.5139007568359,-86.051399230957,760,"NA","US","US-IN","Franklin","no","20IN",,"20IN",,,
8791,"20IS","small_airport","Mitek Airport",42.497200012207,-89.7918014526367,777,"NA","US","US-IL","Winslow","no","20IS",,"20IS",,,
8792,"20K","small_airport","Quail Creek Airport",65.3539962768555,-149.761993408203,1550,"NA","US","US-AK","Quail Creek","no","20K",,"20K",,,
8793,"20KS","small_airport","Airpark Estates Airport",37.6758003234863,-96.8852996826172,1340,"NA","US","US-KS","Augusta","no","20KS",,"20KS",,,
8794,"20KY","small_airport","Madi's Meadows Airport",38.8168983459473,-84.6710968017578,880,"NA","US","US-KY","Verona","no","20KY",,"20KY",,,
8795,"20LA","heliport","Leonard J. Chabert Medical Center Heliport",29.5708007812,-90.6897964478,5,"NA","US","US-LA","Houma","no","20LA",,"20LA",,,
8796,"20LS","small_airport","Clark Field",30.6229000091553,-91.0329971313477,62,"NA","US","US-LA","Zachary","no","20LS",,"20LS",,,
8797,"20MA","heliport","Wcvb-Tv Heliport",42.3042984008789,-71.2273025512695,157,"NA","US","US-MA","Needham","no","20MA",,"20MA",,,
299724,"20MD","heliport","Anne Arundel Medical Center Heliport",38.9906164737,-76.5340071917,170,"NA","US","US-MD","Annapolis","no","20MD",,"20MD",,,
45447,"20ME","heliport","Jerry Douglass Heliport",44.058333,-70.098611,252,"NA","US","US-ME","Lisbon","no","20ME",,"20ME",,,
8798,"20MI","heliport","Hawks Landing Heliport",42.7150001525879,-82.5864028930664,613,"NA","US","US-MI","Marine City","no","20MI",,"20MI",,,
8799,"20MO","small_airport","Royal Wood Aerodrome",39.3582992553711,-94.3169021606445,860,"NA","US","US-MO","Kearney","no","20MO",,"20MO",,,
8800,"20NC","small_airport","Mountain View Airport",35.592399597168,-81.0559005737305,1020,"NA","US","US-NC","Sherrills Ford","no","20NC",,"20NC",,,
8801,"20ND","small_airport","Crooked Lake Airstrip",47.6539001464844,-100.890998840332,1900,"NA","US","US-ND","Turtle Lake","no","20ND",,"20ND",,,
8802,"20NE","heliport","Bryan Memorial Hospital Heliport",40.7961006164551,-96.6521987915039,1186,"NA","US","US-NE","Lincoln","no","20NE",,"20NE",,,
45534,"20NJ","heliport","Liberty National Golf Club Heliport",40.698194,-74.072417,45,"NA","US","US-NJ","Jersey City","no","20NJ",,"20NJ",,,
8804,"20NY","small_airport","Stafford Airport",43.0088996887207,-78.043098449707,891,"NA","US","US-NY","Stafford","no","20NY",,"20NY",,,
8805,"20OH","small_airport","Kruggel Airport",41.1431007385254,-82.0285034179688,1055,"NA","US","US-OH","Litchfield","no","20OH",,"20OH",,,
8806,"20OI","heliport","Medcenter Hospital Heliport",40.5698013305664,-83.1202011108398,985,"NA","US","US-OH","Marion","no","20OI",,"20OI",,,
8807,"20OK","small_airport","Will and Wiley's Aerodrome",36.3256988525391,-95.6468963623047,700,"NA","US","US-OK","Claremore","no","20OK",,"20OK",,,
8808,"20OR","small_airport","Warner's Airport",45.3250007629395,-122.424003601074,325,"NA","US","US-OR","Redland","no","20OR",,"20OR",,,
8809,"20PA","heliport","Reichdrill Heliport",40.9037017822266,-78.2294998168945,1419,"NA","US","US-PA","Philipsburg","no","20PA",,"20PA",,,
8810,"20PN","heliport","Msd Landing Area Heliport",40.2136993408203,-75.3081970214844,350,"NA","US","US-PA","West Point","no","20PN",,"20PN",,,
8811,"20SC","small_airport","O Neal Field",35.0065002441406,-82.2642974853516,929,"NA","US","US-SC","Greer","no","20SC",,"20SC",,,
45829,"20TA","small_airport","Mag Drop Airport",33.559167,-96.409444,740,"NA","US","US-TX","Bells","no","20TA",,"20TA",,,
8812,"20TE","small_airport","Reece Ranch Airport",32.1959991455078,-97.0892028808594,880,"NA","US","US-TX","Itasca","no","20TE",,"20TE",,,
8813,"20TN","heliport","Knox County Sheriffs Office Heliport",36.0886001587,-83.8442001343,1100,"NA","US","US-TN","Knoxville","no","20TN",,"20TN",,,
8814,"20TS","small_airport","Bains Private Airport",29.8099002838135,-99.0680999755859,1420,"NA","US","US-TX","Bandera","no","20TS",,"20TS",,,
8815,"20TX","heliport","Peterson Regional Medical Center Heliport",30.04739952,-99.14170074,1639,"NA","US","US-TX","Kerrville","no","20TX",,"20TX",,,
8816,"20VA","small_airport","Woodford Airpark",38.0824012756348,-77.4882965087891,245,"NA","US","US-VA","Bowling Green","no","20VA",,"20VA",,,
8817,"20VG","small_airport","Hawk Ridge Airport",37.2887001037598,-79.4468994140625,760,"NA","US","US-VA","Bedford","no","20VG",,"20VG",,,
8818,"20WA","small_airport","Skatter Creek Airport",46.8247985839844,-123.035003662109,174,"NA","US","US-WA","Rochester","no","20WA",,"20WA",,,
8819,"20WI","small_airport","Harju Airport",44.0214004516602,-89.0792999267578,800,"NA","US","US-WI","Redgranite","no","20WI",,"20WI",,,
8820,"20XS","small_airport","Klutts Field",32.8353996276855,-96.3779983520508,495,"NA","US","US-TX","Chisholm","no","20XS",,"20XS",,,
8821,"21AK","small_airport","Montana Creek Airport",62.0717010498047,-150.069000244141,250,"NA","US","US-AK","Talkeetna","no","21AK",,"21AK",,,
8822,"21AL","heliport","Skelly Stagefield Army Heliport",31.2877006530762,-86.1300964355469,220,"NA","US","US-AL","Fort Rucker/Opp","no","21AL",,"21AL",,,
8823,"21AR","small_airport","Skarda/Tollville Airport",34.717601776123,-91.5390014648438,218,"NA","US","US-AR","Hazen","no","21AR",,"21AR",,,
8824,"21AZ","small_airport","White Mountain Lake Airport",34.3522987365723,-109.970001220703,6066,"NA","US","US-AZ","Show Low","no","21AZ",,"21AZ",,,
8825,"21CA","heliport","Area Energy Llc Heliport",33.67919921875,-118.02799987793,40,"NA","US","US-CA","Huntington Beach","no","21CA",,"21CA",,,
8826,"21CL","heliport","Sheriff's Heliport",34.7000007629395,-118.05899810791,2367,"NA","US","US-CA","Lancaster","no","21CL",,"21CL",,,
8827,"21CO","heliport","Lookout Center Parking Lot Heliport",39.7344017028809,-105.206001281738,5898,"NA","US","US-CO","Golden","no","21CO",,"21CO",,,
8828,"21FA","small_airport","Rockledge Airport",28.2982997894287,-80.7186965942383,27,"NA","US","US-FL","Rockledge","no","21FA",,"21FA",,,
8829,"21FD","small_airport","Land's Field",30.6945991516113,-85.3107986450195,100,"NA","US","US-FL","Marianna","no","21FD",,"21FD",,,
8830,"21FL","small_airport","Kings Field",28.5086002349854,-81.8003005981445,98,"NA","US","US-FL","Clermont","no","21FL",,"21FL",,,
8831,"21GA","heliport","Piedmont Hospital-Newnan Heliport",33.3926010132,-84.817199707,930,"NA","US","US-GA","Newnan","no","21GA",,"21GA",,,
8832,"21GE","small_airport","Deer Crossing Airport",34.5497016906738,-83.8221969604492,1390,"NA","US","US-GA","Cleveland","no","21GE",,"21GE",,,
8833,"21H","seaplane_base","Skyline Seaplane Base",48.4832000732422,-122.684997558594,,"NA","US","US-WA","Anacortes","no","21H",,"21H",,,
301245,"21ID","heliport","Nordman / Phillabaum Heliport",48.6314833787,-116.871174574,2440,"NA","US","US-ID",,"no","21ID",,,,,
8834,"21II","heliport","The King's Daughters' Heliport",38.739200592041,-85.3815994262695,531,"NA","US","US-IN","Madison","no","21II",,"21II",,,
8835,"21IL","heliport","Sarah Bush Lincoln Health Center Heliport",39.488899230957,-88.2733001708984,702,"NA","US","US-IL","Mattoon","no","21IL",,"21IL",,,
8836,"21IN","small_airport","Minneman Airport",40.418399810791,-85.3554992675781,905,"NA","US","US-IN","Hartford City","no","21IN",,"21IN",,,
8837,"21JY","seaplane_base","Soaring Sun Seaplane Base",39.7000007629395,-74.1528015136719,,"NA","US","US-NJ","Harvey Cedars","no","21JY",,"21JY",,,
8838,"21KS","heliport","St Francis Hospital & Medical Center Heliport",39.0569000244141,-95.6960983276367,1114,"NA","US","US-KS","Topeka","no","21KS",,"21KS",,,
8839,"21KY","small_airport","Lincoln Farm Airport",37.5376014709473,-85.7375030517578,780,"NA","US","US-KY","Hodgenville","no","21KY",,"21KY",,,
8840,"21LA","small_airport","Southern Helicopters Airport",30.2968997955322,-91.2149963378906,28,"NA","US","US-LA","Baton Rouge","no","21LA",,"21LA",,,
8841,"21LS","small_airport","Solitude Airstrip",30.8703994750977,-91.4310989379883,181,"NA","US","US-LA","St Francisville","no","21LS",,"21LS",,,
8842,"21M","seaplane_base","Currier's Seaplane Base",45.4625015258789,-69.619499206543,1028,"NA","US","US-ME","Greenville Junction","no","21M",,"21M",,,
